Unnamed: 0,ID,商品,价格,店铺,店铺地址,购买人数,发货地,详情页,图片,店铺信息,score,score_normalized
33,670213025957,DELL/戴尔 灵越14|16 Pro 14/16英寸 12代英特尔酷睿i5/i7笔记本电脑 轻薄便携本5420办公5620游戏本免息分期,4219.0,戴尔官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=379092568,1000+人付款,北京,//detail.tmall.com/item.htm?id=670213025957&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/379092568/O1CN01AbvES61UqBwhqXQPK_!!2-item_pic.png,"{None, '天猫'}",20,1.0
34,621468144257,神舟战神S8 12代英特尔酷睿i7-12650H RTX4050/RTX4060独显144Hz电竞屏学生游戏本笔记本电脑,5599.0,神舟电脑旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=255921860,1000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=621468144257&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/255921860/O1CN010DuDwj1PbvWYRXuKL_!!0-item_pic.jpg,"{None, '无'}",0,0.0
35,642657277712,AOC品牌一体机电脑23.8英寸高清超薄13代酷睿四核i3i5i7家用办公学习游戏支持壁挂台式整机全套837系列,1599.0,aoc海克专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=3871362246,1000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=642657277712&ns=1&abbucket=18,https://picasso.alicdn.com/imgextra/O1CNA1kieaAz1SSiPg0isGP_!!3871362246-0-psf.jpg,"{None, '无'}",0,0.0
36,674467995558,电脑主机酷睿i9级24核水冷RTX3060游戏独显家用办公设计直播多开电竞吃鸡型一体机DIY组装机台式电脑全套整机,2399.0,慧川办公专营店,//store.taobao.com/shop/view_shop.htm?user_number_id=2206513175504,1000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=674467995558&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2206513175504/O1CN01xvyEHD1qWsmPo35x5_!!0-item_pic.jpg,"{None, '无'}",0,0.0
37,706002903756,Dell/戴尔游匣G15 5530 13代酷睿i7大学生设计师PS修图AI PR剪辑4060显卡商务办公2023款手提笔记本电脑,5999.0,戴尔蓝之新专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=3985185793,1000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=706002903756&ns=1&abbucket=18,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3985185793/O1CN01o6AV1Q1sfFGBGsF8e_!!0-item_pic.jpg,"{None, '无'}",0,0.0
38,693946600002,酷睿i5十核i7i9级台式电脑主机高配置游戏型组装电脑电竞直播整机设计师全套办公家用DNF搬砖专用diy自选全新,788.0,江阴华清数码专营店,//store.taobao.com/shop/view_shop.htm?user_number_id=2081280514,1000+人付款,广东 广州,//detail.tmall.com/item.htm?id=693946600002&ns=1&abbucket=18,https://picasso.alicdn.com/imgextra/O1CNA1bHD1yt1FfSQZ6JlzK_!!2081280514-0-psf.jpg,"{None, '无'}",0,0.0
39,17019553913,京天华盛13代i5 13400F/1660S/3060/4060Ti/1650显卡台式机电脑主机高配吃鸡游戏直播DIY兼容组装机全套整机,2599.0,京天华盛官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=1097280647,1000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=17019553913&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01E2GnCp1GeN6cyF7VC_!!1097280647-0-picasso.jpg,"{None, '天猫'}",20,1.0
40,588575917857,【顺子电脑】 高端定制台式游戏电脑主机整机DIY组装吃鸡直播全套,4999.0,一名普通群众,//store.taobao.com/shop/view_shop.htm?user_number_id=164998637,1000+人付款,山东 烟台,//item.taobao.com/item.htm?id=588575917857&ns=1&abbucket=18#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/164998637/O1CN01fy3zyL2DfnK3OeO4W_!!164998637.jpg,"{None, '无'}",0,0.0
41,669585978749,Lenovo/联想拯救者Y7000P 英特尔酷睿i5游戏笔记本电脑电竞本学生15.6英寸官方正品授权,7399.0,联想艾克兰斯专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=459462135,1000+人付款,北京,//detail.tmall.com/item.htm?id=669585978749&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/459462135/O1CN010pelr51RdsS3QcFdb_!!0-item_pic.jpg,"{None, '无'}",0,0.0
42,10296886498,宁美国度台式电脑主机卓越i5 10400/12400/13400办公电脑家用游戏设计主机台式机高配DIY组装机全套兼容整机,1855.0,宁美官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=595397331,1000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=10296886498&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/595397331/O1CN01PQaxsS241ePU5gZdI_!!0-item_pic.jpg,"{None, '天猫'}",20,1.0
43,713653131326,2023新品联想拯救者R9000P Y9000P R7000P学生设计游戏笔记本电脑,7199.0,ci成ci,//store.taobao.com/shop/view_shop.htm?user_number_id=279392975,1000+人付款,浙江 杭州,//item.taobao.com/item.htm?id=713653131326&ns=1&abbucket=18#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/279392975/O1CN01IxLoJT1Xqb90SxEeX_!!0-item_pic.jpg,"{None, '无'}",0,0.0
44,16109378213,宁美国度龙魂i5 12400F/13400F/1660S/3060/RTX4060TI电脑主机吃鸡电竞游戏台式机直播设计整机全套DIY组装机,2999.0,宁美官方旗舰店,//store.taobao.com/shop/view_shop.htm?user_number_id=595397331,1000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=16109378213&ns=1&abbucket=18,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/595397331/O1CN010rFNcZ241ePQzbFtB_!!2-item_pic.png,"{None, '天猫'}",20,1.0
45,671189396218,HP惠普暗影精灵9 9Plus Slim/8Pro光影笔记本电脑官方旗舰店官网,5098.0,电脑7s店,//store.taobao.com/shop/view_shop.htm?user_number_id=3618043788,1000+人付款,上海,//item.taobao.com/item.htm?id=671189396218&ns=1&abbucket=18#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3618043788/O1CN01uyldl61dqx99mmflZ_!!3618043788-0-picasso.jpg,"{None, '无'}",0,0.0
46,694095062001,【2023新品英特尔酷睿i7笔记本】轻薄便携笔记本电脑15.6英寸办公商务学生手提游戏本女生款适用于华为鼠标,1158.0,摆渡者风控专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=2209505004208,1000+人付款,广东 深圳,//detail.tmall.com/item.htm?id=694095062001&ns=1&abbucket=18,https://gw.alicdn.com/imgextra/O1CN01WhXKxD1gxJUemGThk_!!2209505004208-0-picasso.jpg,"{None, '无'}",0,0.0
47,713354205239,【至高减1400】联想拯救者R9000P/Y7000P 2023游戏本RTX4060独显16英寸2.5K大屏电竞笔记本电脑官方旗舰正品,6188.0,联想蓝之新专卖店,//store.taobao.com/shop/view_shop.htm?user_number_id=3953810689,1000+人付款,湖北 武汉,//detail.tmall.com/item.htm?id=713354205239&ns=1&abbucket=18,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3953810689/O1CN01F252su1Gxbk0xZ6S1_!!0-item_pic.jpg,"{None, '无'}",0,0.0
